診療年月：H30年04月～H31年03月　外用薬 外来（院外）　※集計結果が1000未満の場合は「‐」で表示（1000未満の箇所が1箇所の場合は1000以上の最小値を全て「‐」で表示）※集計対象期間内に名称や点数・金額等に変更がある場合、集計対象期間当初の情報で表示,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"薬効
分類",薬効分類名称,"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計,男,,,,,,,,,,,,,,,,,,,,,女,,,,,,,,,,,,,,,,,,,,
263,化膿性疾患用剤,621995701,クリンダマイシンリン酸エステルゲル１％「サワイ」,ｇ,2634713M1062,21.1,1,3014338.05,3098.75,3492.5,154826,410472.5,209372.8,124741.5,92155,57672,51457,41951,25665,19836,16285,18850,14230,12160,5910,2250,-,-,-,2892.5,8200,226864.5,400786,342093,270021.5,175731.5,115006.5,77429,54701.5,27328.5,12657.5,8085.5,8672.5,7815,4588,3950,1470,-,-,-
263,化膿性疾患用剤,662630006,クロマイ－Ｐ軟膏,ｇ,2639802M1026,33.8,0,2397798.3,143247.66,94869.58,60645.88,74467.41,55476,44325.75,43311.82,45430.73,41701.41,53784.74,44943.91,43890.58,44407.7,59016.49,65750.16,85898.08,72432.75,55561.25,36561.25,-,-,116272.65,74017.23,58398.5,66610.4,62383,57623.16,50332.1,50540.08,48238.9,48932.6,49991.9,39715.04,42015.05,57598.84,72018.21,84252.82,93179.09,75997.58,51324,20313.5,6592.5
263,化膿性疾患用剤,621995601,クリンダマイシンリン酸エステルゲル１％「イワキ」,ｇ,2634713M1054,21.1,1,2203978.5,1740,2660,132015,322378.5,146301,89640,60690,41507,35340,24675,21040,17560,13625,13485,9590,7590,3420,2630,-,-,-,1525,6207,190305,304620,228104,179296,125982,79748,55770,35150,17970,8675,5280,4985,5025,4350,3040,1120,-,-,-
263,化膿性疾患用剤,620008992,ゲンタシンクリーム０．１％　１ｍｇ,ｇ,2634710N1030,11.3,0,2153583.8,60571.3,49705.35,56401.7,94132.3,74824.4,70413.7,69447.6,63850.6,66170.3,60990.85,55125.95,50836.75,42916.35,56758.6,52312.2,50855.5,45317.15,25126.9,10397.5,1641,-,51790.65,46172.05,55240.8,72420.95,92828.4,98143.1,84409.9,66817.05,69177.2,64823.65,51675.5,42536.1,36852,44857.95,51670.5,51111.1,49664.2,36513.85,20520.55,7227.3,-
263,化膿性疾患用剤,620007559,アクロマイシン軟膏３％　３０ｍｇ,ｇ,2634704M1047,21.8,0,2136622.551,193830.233,136688.05,68399.2,58220.75,35652.7,35070.25,38724.75,39053.5,42972.5,42729.75,36145.5,37426.99,43079.25,55193.25,55716.9,52574.5,47009.75,32431.87,14112,-,-,156746.408,111455,60001.85,44118.75,37208.75,37232.94,40032.05,40494.5,47509.2,45988.6,41761,40199.3,39669.2,51318.08,53205.12,58839.02,65130.59,48699.5,34019,11211.5,4072
263,化膿性疾患用剤,622040801,クリンダマイシンゲル１％「ＤＫ」,ｇ,2634713M1070,21.1,1,1920344.5,1830,2486,117815,285009,132686,80628,51605,36259,29226,23960,15284,11370,8215,7988,8483,4670,3420,1970,-,-,-,2080,4841,161982,263804,214222,158531.5,99266,69893,48270,29651,17765,7415,4098,4233,4723,3053,2050,-,-,-,-
263,化膿性疾患用剤,621706901,ナジフロキサシンローション１％「トーワ」,ｍＬ,2639700Q1063,28,1,1619358.37,5131.15,4212.2,51586.1,148208.05,107412.3,91702.6,81064.7,74339.95,67364,61488.9,50548.95,47947.65,35032.05,46986.25,38067.55,29675.85,12881.3,4210.15,-,-,-,4811.655,4908.25,57773.65,102589.65,110852,101778.3,72373.15,46851.85,45155.45,31372.6,18755.51,11204.95,9521.95,12517.2,10815.055,11649.3,4887.55,2600.6,-,-,-
263,化膿性疾患用剤,621935601,クリンダマイシンゲル１％「タイヨー」,ｇ,2634713M1046,21.1,1,1272406.5,-,-,70996,181546,78655,52325,43160,23360,18885,15830,15050,7810,8890,7740,7180,5980,3450,1820,-,-,-,-,2900,99310.5,170557.5,132667,110734,72509.5,50712.5,34832,23159,11940,4220,3960,2960,2730,1590,1220,-,-,-,-
263,化膿性疾患用剤,662630023,テラマイシン軟膏（ポリミキシンＢ含有）,ｇ,2639804M1025,10.9,0,1071400.7,91660.4,68499.9,33881.9,26929.8,17958,16508,18929.5,19894.5,22008,21193.9,21992.2,19390.9,19377.3,30933.7,27188.4,23741.9,24824.5,19508,13538.5,-,-,73716.9,53727.8,28184.1,18264.8,14309.7,16333.2,16716,16986,22100.2,22225.4,18054.1,18095.4,20816.5,23918,31582.4,29698.9,32289.9,34970.4,23903.7,12971,2220
263,化膿性疾患用剤,660406076,ハイセチンＰ軟膏,ｇ,2639802M1034,21.8,1,813004.9,55808.5,37905,18296,35642,20870.5,15711.5,16557.1,17180.5,17941.5,19495.9,16376,13208.5,15897.5,19003,20521.5,28030,19051,12871,6041.5,3126,-,47253,28846.5,17019.5,19869.5,23903.5,24571.5,21889.5,20433.9,20692.5,20327,16883,14157.5,14803.5,17406.5,20297.5,21609.5,19683.5,15718,12405,5030,-
263,化膿性疾患用剤,620597801,テラジアパスタ５％,ｇ,2633701M1054,3.2,0,798870.13,30813.3,26152.96,19877.05,15051.28,12708.05,9382.8,12166.85,11872.55,13156.35,14566.9,18761.15,13661.85,14460.5,22571.2,26455.1,28442.85,26472.05,19788.7,11354.55,-,-,24839.66,24302.2,17216.05,13859.9,12445.85,9951.05,10847.95,12127.8,15466.6,16626.6,14891.25,18250.45,19350.05,30733,33812.7,34922.97,39149.05,37173.31,36596.65,18198.5,6595.5
263,化膿性疾患用剤,662630009,クロロマイセチン軟膏２％　２０ｍｇ,ｇ,2634706M1020,11.4,0,616700.725,52816.13,27791.64,16871.3,15492.85,13817.9,10644.05,9907.6,9674.05,11233.5,14616.3,11731.7,9329.35,12107.17,17311.98,16837.36,16002.85,16110.01,13436.1,7867.45,-,-,43269.23,24767.44,12505.99,11331.25,10961.75,12505.76,12977.73,13375.33,11689.46,10324.88,8982.56,9841.26,9821.18,12608.71,12918.425,17476.89,18356.25,24478.69,20162.95,11039.8,1762
263,化膿性疾患用剤,620600001,ソフラチュール貼付剤１０ｃｍ　１０．８ｍｇ１０ｃｍ×１０ｃｍ,枚,2634711S1046,55.1,0,331388.5,6871,7211,7336,5872,3650,4796,3501,4421,4946,7292,6821,5492,7239,9260,11605,11168.25,13925,12771,8071,-,-,5650,6793,6959,5141,4212,3733,4566,4845,6601,7722,7450,7213,6810,12181,13815,14008,18510,19316.25,19270,9318,2871
263,化膿性疾患用剤,662630031,フランセチン・Ｔ・パウダー,ｇ,2639806L1029,23,0,61730,6245,-,-,-,-,-,-,-,-,4384,-,1308,-,1672,1066,1266,1757,1883,1365,-,-,5957,-,-,-,-,-,-,-,4019,-,1514,-,1534,1568,1614,3592,2230,2524,3460,1630,-
263,化膿性疾患用剤,620007655,スルファジアジンパスタ５％「三恵」,ｇ,2633701M1046,3.1,1,56492.85,4859.3,4397.85,1143.4,2478.1,-,-,-,-,-,-,1176.6,-,-,1175,-,1638.3,1845.7,4661.7,-,-,-,3202.25,3299.65,1482.2,-,-,-,-,-,-,1376.5,-,-,-,-,1162.2,1042.9,4728.5,2405.3,1631,-,-
263,化膿性疾患用剤,620598901,クロロマイセチン局所用液５％　５０ｍｇ,ｍＬ,2634706Q1030,37.8,0,42179.04,-,-,-,1874,1050.22,1234.5,1058,1080.25,1282.98,1434.45,-,1446.46,1089.23,1781.24,1079.25,1869.46,1674.75,-,-,-,-,-,-,-,1406.5,1277.2,1251.79,1201.7,1304.09,1183.35,1377.64,-,-,1169.94,1023.5,1332.24,1100.21,1177.23,1125.42,-,-,-
263,化膿性疾患用剤,662630045,アクロマイシン末,ｇ,2634703X1014,206.7,0,9175.414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1214.47,1397.03,-,-
263,化膿性疾患用剤,620003875,硫酸ポリミキシンＢ散５０万単位「ファイザー」,瓶,2634712X1013,343.5,0,3094.2531,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
263,化膿性疾患用剤,620600201,ソフラチュール貼付剤３０ｃｍ　３２．４ｍｇ１０ｃｍ×３０ｃｍ,枚,2634711S2034,138.3,0,2578,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
263,化膿性疾患用剤,620003876,硫酸ポリミキシンＢ散３００万単位「ファイザー」,瓶,2634712X2010,1518.5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
263,化膿性疾患用剤,662630040,ポリミキシンＢ硫酸塩　５０万単位,瓶,2634712X1013,343.5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
263,化膿性疾患用剤,662630037,テトラサイクリン塩酸塩,ｇ,2634703X1014,206.7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
263,化膿性疾患用剤,662630007,クロラムフェニコール,ｇ,2634705X1013,222.6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
264,鎮痛，鎮痒，収斂，消炎剤,620007804,モーラステープＬ４０ｍｇ　１０ｃｍ×１４ｃｍ,枚,2649729S3084,36.9,0,657507570.2,1260,32572,343581,418998,333214,592242,1150721,1921007,3166096,4735487,6267394,9021064,13811399,24598749,35025223,50369556,43297123,24888678,7768830.21,1077195,75047,1302,24255,281001,344836,468195,920028,1686142,2937328,4653241,6757345,8813457,12481727,19440032,36485807,56312706,89762869,91843602,64494377,25340909,5080244,482731
264,鎮痛，鎮痒，収斂，消炎剤,660407074,ＭＳ温シップ「タイホウ」,ｇ,2649843S1039,0.88,1,418390629,5100,26920,71900,60600,100300,211330,466100,780600,1492200,2869476,4096070,6003860,8631820,17176365,24607631,34080607,30088440,18101970,5954040,802456,51800,3900,27400,75900,112200,313884,717500,1384690,1945679,2900525,4391490,5725365,6879940,9804135,19157504,33425485,54470760,55023104,42307904,19236995,4350324,456360
264,鎮痛，鎮痒，収斂，消炎剤,620007813,ロキソニンテープ１００ｍｇ　１０ｃｍ×１４ｃｍ,枚,2649735S3020,34.6,0,392714359.1,3388,101721,1007075,833434,320385,469525,843419,1486939,2507172,3789222.42,4944087,6566292,9027451,14581154,19634296,26634195,20158684,10835616,3300863,439243,43953,3619,81278,832301,674259,421557,759895,1483510,2624752,4391019,6580718,8529385,10917418.21,14790812.5,25685384,38231535,56034782,48737956,30694296,11302394,2193697,215677
264,鎮痛，鎮痒，収斂，消炎剤,620645301,スミルスチック３％,ｇ,2649731M1080,6.8,1,363273451.7,45520,328390,1281045,798426,404340,631660,1067630,1614972,2701321,4179940,5469077,7564090,9615188,14304355,18842883,26243937.92,23885166.7,14303851,4632128,759420,65320,36320.352,288225,1035455,698414,590240,961800,1582979,2311599,3694888,5565976,7187077.7,8285882,10275775,17180958,26569158,41726409,45166109,33772475,14270931,3044200,289920
264,鎮痛，鎮痒，収斂，消炎剤,620007805,モーラステープ２０ｍｇ　７ｃｍ×１０ｃｍ,枚,2649729S2169,24.3,0,283840605.7,9245,86837,301266,183071,102186,151788,274293,461760,861567,1378276,1865062,2840963,4285819,7702816,11317612,16686804,15571460,10070775,3583112,542612,50209,8101,76649,251234,166271,152727,288609,578122,1044991,1917122,2893908,3842606.8,5451881,8372603,16249153.94,24510158,39668778,44729281,35340829,15974450,3628798,366800
264,鎮痛，鎮痒，収斂，消炎剤,622260301,ロキソプロフェンＮａテープ１００ｍｇ「科研」　１０ｃｍ×１４ｃｍ,枚,2649735S3136,19.8,1,158580381.3,2534,76909,847786,856299,418378,597590,956173,1407297,2154187,2862027.5,3307914,4112034,5327247,7762684,8938058,9868606,6899739,3838503,1220180,181468,15309,1715,53340,661927,597415,433131,631364,948101,1413274,2251926.28,3306649,4310516,5224922.5,6847717,10962752,14036817,17017791,14448199,9366627,3595840,746537,72898
264,鎮痛，鎮痒，収斂，消炎剤,620008965,アンテベート軟膏０．０５％,ｇ,2646730M1059,25.7,0,130190253,913769.82,1619052.067,2231361.847,3793142.05,4485096.99,4615767.17,4987776.803,5039968.96,4866981.262,4368537.873,3299166.327,2858548.714,3120645.249,4776122.747,5728796.624,6615861.989,5869825.056,3879305.056,1576501.237,273795.85,26019.5,669051.38,1330912.95,1808417.147,2429918.8,3124196.727,3449866.897,3925265.38,4022038.59,4147283.367,3990176.54,3048811.203,2411676.117,2193202.806,2845104.596,3181977.777,3733229.184,3587661.52,2942799.43,1765261.8,551925.6,85432
264,鎮痛，鎮痒，収斂，消炎剤,620002619,アズノール軟膏０．０３３％,ｇ,2649716M1042,2.73,0,121685803.2,7965393.84,2346954.413,1212483.48,1047662.318,1058066.921,1145168.642,1221013.817,1423764.012,1567093.629,1511824.057,1225672.523,1500755.857,1469389.841,2516927.837,3242072.355,4193355.909,4900220.276,4604532.26,2900188.04,817456.31,140326.4,7008359.373,1983965.662,988420.272,848141.75,859513.885,972159.34,1182410.46,1245798.975,1568207.625,1716066.129,1594384.005,1606049.958,1786636.234,2740376.753,3540106.925,5479738.114,8544178.614,11914682.34,11155347.23,5606629.3,1334307.5
264,鎮痛，鎮痒，収斂，消炎剤,620007812,ロキソニンテープ５０ｍｇ　７ｃｍ×１０ｃｍ,枚,2649735S2024,22.7,0,113509353.9,25275,300419,1044390,377930,115014,156545.9,237895,367986,648532,980667,1215217,1661152,2008074,3200220.5,4250282,5709708,4568081,2664788,889001,143684,10633,19313,262784,817525,361961,201040,313236,553978,920694,1546236,2308135,2981156,3557346,4485880,7682419,10856870,15955555,14801906.5,10177440,4156366,881885,92134
264,鎮痛，鎮痒，収斂，消炎剤,620007811,レスタミンコーワクリーム１％,ｇ,2642702N1029,2.95,0,109302366.5,3974608.985,2825097.465,1335548.014,788793.39,582146.144,629312.247,724962.78,818761.332,994277.465,1189839.06,1291127.809,1541122.039,2013047.269,3657276.543,5122388.908,7162098.531,7756484.179,6496171.883,3417090.381,771143.525,104470.6,3445096.045,2575172.007,1221163.974,740425.0165,815092.212,1082405.018,1385250.301,1487379.873,1557476.365,1712511.504,1578831.2,1479331.444,1683154.607,2716912.816,3726649.502,5569614.412,7161430.613,7837178.613,5799665.335,2151756.105,380101.01
264,鎮痛，鎮痒，収斂，消炎剤,660407077,ＭＳ冷シップ「タイホウ」,ｇ,2649895S1028,0.88,1,94958493,181800,748285,1243820,446850,124700,191320,281900,416280,645500,980580,1229740,1633240,2218760,3579940,4937175,5464030,4486255,2987420,1137600,188600,21400,142700,608200,887130,330620,463700,1141900,1894950,1682061,1352790,1310120,1631120,1906350,2356480,4682000,6927691,9321281,10294515,8694370,4727595,1308150,149575
264,鎮痛，鎮痒，収斂，消炎剤,622448701,ロコアテープ　１０ｃｍ×１４ｃｍ,枚,2649896S1022,43.3,0,92481074.14,-,-,18144,48262,47819,83114,174267,326705,627075,1063909,1525086.14,2080593,2763010,4070378,5091072,6039806,4626585,2551258,770973,105115,7994,-,-,15459,42745,63403,116243,204150,370159,810400,1427356,2265637.001,3060410,4069866,6703564,9419104,12293495,10248194,6494371,2395270,420288,38654
264,鎮痛，鎮痒，収斂，消炎剤,621779503,ケトプロフェンテープ４０ｍｇ「パテル」　１０ｃｍ×１４ｃｍ,枚,2649729S3211,16.8,1,85919667,-,6433,70231,103871,93758,152320,274645,433475,688453,1007184,1257431,1788295,2726158,4334827,5347422,6252026,5044168,2926726,1020296,155281,13321,-,3563,56266,68215,96530,163045,275870,429910,703565,1043009,1409765,1994398,3039277,5286884,7116549,9741455,9620505,7231431,3189050,678718,75082
264,鎮痛，鎮痒，収斂，消炎剤,622466101,モーラスパップＸＲ１２０ｍｇ　１０ｃｍ×１４ｃｍ,枚,2649729S5028,37.1,0,82821630,7833,96201,522776,459185,229111,308350,448240,613333,904023,1169111,1334909,1624830,2106034,3170179,3993541,4866459,4003185,2404059,750384,112763,9191,5480,72198,361268,284441,191488,256557,361905,532410,877484,1314047,1753864,2150176,2910162,5025352,7448803,10252457,9685555,6785379,2806151,555734,57022
264,鎮痛，鎮痒，収斂，消炎剤,620009078,ロコイド軟膏０．１％,ｇ,2646717M1096,13.8,0,79539423.71,18605645.54,6088387.13,2074045.99,1252045.23,1080136.04,1041275.79,1119125.81,1111486.31,1045518.12,930797.83,700098.74,588273.52,632148.11,941859.74,1104130.65,1287022.69,1158616.83,884753.04,393202.13,87997.46,10307,14068909.46,5181312.18,1764827.405,1076638.11,1024298.87,1085874.44,1152020.39,1158293.54,1191608.55,1167946.17,900557.18,753156.76,708664.11,911694.78,1024287.325,1163476.99,1153836.981,1011731.72,635224.74,224631.31,43559
264,鎮痛，鎮痒，収斂，消炎剤,620007787,ボルタレンゲル１％,ｇ,2649734Q1069,6.7,0,75446732.2,11305,58972,186385,115400,49340,71550,114005,172190,339660,545981,742958,1133340,1530005,2307403,3338088,5004159,4970587.5,3557325,1384460,249425,25275,8680,46240,145830,95555,59885,92702,154710,247365,463140,731920,1029402,1314881,1639857.5,2948690.5,4787348,8412290,10659058.7,9885857,5276882,1373885,164740
264,鎮痛，鎮痒，収斂，消炎剤,620625401,マイザー軟膏０．０５％,ｇ,2646725M1201,18.5,0,68674517.13,528166.05,942016,1157353.7,1653712.95,1892463.75,1999275.3,2301984.55,2439951.25,2542335.05,2344641.65,1815777.47,1655422.35,1858275,2778260.05,3386566.7,3794881.77,3429542.1,2233705.49,891841.4,186450.1,16115,386917.82,716622.25,890256.7,1028582.35,1264607.6,1447081.7,1706284.05,1885697.8,2094923.5,2123989.15,1633336.07,1341290.8,1212570.65,1605478.75,1830558.34,2180765.88,2122584.64,1817377.3,1117448.7,357612.3,61793.1
264,鎮痛，鎮痒，収斂，消炎剤,662640418,リンデロン－ＶＧ軟膏０．１２％,ｇ,2647709M1102,27.2,0,65532937.74,3742008.793,3044501.69,1792963.24,1246342.056,1042513.3,1033768.03,1097029.02,1222536.75,1288640.75,1326188.7,1171266.336,1157462.36,1304757.9,1897879.97,2249508.62,2618942.97,2372284.92,1599137.87,682780.99,140960.27,22170.5,2944829.96,2465249.1,1476751.9,1020140.64,930854.57,975197.72,1106878.15,1209031.59,1379008.91,1521214.42,1404246.57,1291187.72,1300927.39,1817119.88,2208049.91,2830143.8,2896991.94,2562476.2,1542149.97,506466.36,90376
264,鎮痛，鎮痒，収斂，消炎剤,622259801,ロキソプロフェンＮａテープ１００ｍｇ「ユートク」　１０×１４ｃｍ,枚,2649735S3209,19.8,1,63782083.5,-,24997,256879,266670,137096,197662,310118,473725,726419,991826,1206545,1568169,2144713,3230371,3777850,4110754,3090819,1719583,509463,82985,3836,-,17990,188702,185087,144595,208992,329322,502500,808139,1179390,1545245,1961855,2684695,4337881,5724880.5,6983074,6059028,4113266,1587816,351724,35721
264,鎮痛，鎮痒，収斂，消炎剤,620005766,パテルテープ４０　１０ｃｍ×１４ｃｍ,枚,2649729S3068,16.8,1,62766364.5,-,3185,47033,75131,62328,104769,198632,305424,505603,707408,897835,1326862,2011357,3271826,3966216,4522493.5,3731316,2127842,723560,103537,10248,-,2044,35119,47194,65956,112422,194257,313608,503143,733503,1018313,1467394,2240264,3964075,5261629,7045662,7127694,5208440,2212067,462199,48314
264,鎮痛，鎮痒，収斂，消炎剤,622259401,ロキソプロフェンＮａテープ１００ｍｇ「ＮＰ」　１０ｃｍ×１４ｃｍ,枚,2649735S3080,17,1,61239201.8,-,28980,272973,264292,137298,212688,329951,502271,787613,1102320,1267584,1604292,1990816,3013264,3561426,3864540,2780309,1543268,494815,69237,5320,-,19716,206430,200690,158945,241415,378861,565824,891456,1296565,1630785,1942875,2553517.7,4081109,5433112,6579632,5611428.1,3716966,1535291,322757,36680
264,鎮痛，鎮痒，収斂，消炎剤,620006366,アドフィードパップ４０ｍｇ　１０ｃｍ×１４ｃｍ,枚,2649732S1130,16.8,0,60523120,29870,251431,742105,391369,121893,136198,188158,274553,412618,563582,673277,803330,1069046,1831548,2460009,3319108,3079941,2047059,716386,113632,11204,22666,190810,509810,254891,101445,128508,174230,258069,446003,703754,908838,1204260,1687747,3367469,5156914,7518572,8113087,6621161,3093742,736714,88113
264,鎮痛，鎮痒，収斂，消炎剤,621793003,ケトプロフェンテープ４０ｍｇ「テイコク」　１０ｃｍ×１４ｃｍ,枚,2649729S3157,16.8,1,59471446.7,-,4984,60662,91907,83390,149305,238798,364389,615979,799394,987434,1362942.7,1933855,3076947,3797142,4458380,3454460,2094837,693773,99715,8022,-,3409,49623,63301,85899,129506,218335,332982,535937,802021,1015332,1377305,2029150,3554815,4809733,6443518,6430649,4686306,2058457,431067,37492
264,鎮痛，鎮痒，収斂，消炎剤,660406045,スチックゼノールＡ,ｇ,2649858M1036,4.74,0,57358198,4570,18160,49760,37840,25440,34080,73320,113920,241960,391160,580418,884250,1242443,2098730,2855919.9,4161939,4407480,2970558,1080250,171730,19200,3120,15400,39880,29760,37770,64600,112760,200880,315890,498640,686414,892036,1245991,2263732,3583703,6146289,8005377,7156045.2,3597582.9,894160,105040
264,鎮痛，鎮痒，収斂，消炎剤,620009595,ケトプロフェンテープ４０ｍｇ「日医工」　１０ｃｍ×１４ｃｍ,枚,2649729S3114,16.8,1,56836114,-,5152,64057,95126,87288,141694,251729,389403,637300,828259,1028768,1356061,1850031,2914609,3553034,4067179,3187504,1960313,660888,101157,8568,-,4053,50778,68712,95645,151011,239792,366395,575439,846375,1119484,1396413,1980743,3397998,4546102,5976714,5912838,4467021,1977811,433306,40705
264,鎮痛，鎮痒，収斂，消炎剤,620006538,モーラスパップ３０ｍｇ　１０ｃｍ×１４ｃｍ,枚,2649729S1154,19.5,0,53870290,8676,59551,200459,111764,40497,52958,83418,123997,217225,336117,451619,617260,879376,1517533,2182387,3112010,2614487,1672095,615045,94431,11672,5748,46002,140479,75238,40059,59260,92513,165789,294748,491862,663269,959226,1475137,3026625,4942616,7443239,8195423,6668966,3172103,811921,97490
264,鎮痛，鎮痒，収斂，消炎剤,620007662,セルタッチパップ７０　１０ｃｍ×１４ｃｍ,枚,2649731S1143,19,0,51458837.73,43364,229204,441436,165127,42649,51636,75354,99740,155620,221257,265131,382437,521844,963048,1452118,2119926,2191887,1601501,638113,100519,9528,35548,211988,395044,166551,70352,91155,132957,199357,318444,497461,679413,888005,1306721,2726318,4558624,7263081,8498369.73,7220024,3473777,857776,96433
264,鎮痛，鎮痒，収斂，消炎剤,620006438,スチブロン軟膏０．０５％,ｇ,2646725M1147,6.8,1,50147498.46,330284.85,518595.7,672986.6,1283395.1,1660491.75,1770061.9,1981395.7,1999008.35,2036868.45,1938519.05,1450260.25,1325135.95,1460166.1,2205630.3,2464199.9,2529400.25,2117390.25,1432552.5,569036.2,104630,11356.4,251387.35,404632.6,560874.15,815788.3,1168378.25,1275264.47,1386310.3,1441830,1532007.75,1503636.6,1175370.7,950208.95,879096.35,1152054.45,1192819.9,1310859.39,1251546.2,1086653.55,682448.9,226443.25,38521.5
264,鎮痛，鎮痒，収斂，消炎剤,622260201,ロキソプロフェンＮａテープ５０ｍｇ「科研」　７ｃｍ×１０ｃｍ,枚,2649735S2130,12.8,1,49337861,21343,283108,1001971,425705,172236,223998,321279,429928,642743,847710,942501,1120201,1337500,1815268,2025846,2222632,1622244,938591,308469,51093,3423,16170,231603,762366,398168,237307,323753,444927,623711,941918,1373172,1783601,1921289,2256142,3301862,4162670,4949149,4344269,2963417,1241989,279916,22673
