区分,薬価基準収載医薬品コード,成分名,規格,品名,,,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考
注射薬,3410524G1054,人工透析液,１０１０ｍＬ１キット,,,ＨＦ－ソリタ血液ろ過用補充液・ＢＷキット,エイワイファーマ,,先発品,,689,,
注射薬,3410524G2050,人工透析液,２０２０ｍＬ１キット,,,ＨＦ－ソリタ血液ろ過用補充液・ＢＷキット,エイワイファーマ,,先発品,,955,,
注射薬,3410525D1036,人工透析液,３袋１組,,,リンパック透析剤１号,ニプロ,,先発品,,"1,163",,
注射薬,3410525D3039,人工透析液,２袋１組,,,リンパック透析剤ＴＡ１,ニプロ,,先発品,,"1,112",,
注射薬,3410526D2037,人工透析液,２瓶１組,,,Ｄドライ透析剤２．５Ｓ,日機装,,先発品,,"1,442",,
注射薬,3410527D2031,人工透析液,２瓶１組,,,Ｄドライ透析剤３．０Ｓ,日機装,,先発品,,"1,411",,
注射薬,3410530D1037,人工透析液,３袋１組,,,リンパック透析剤３号,ニプロ,,先発品,,"1,140",,
注射薬,3410530D2033,人工透析液,２袋１組,,,リンパック透析剤ＴＡ３,ニプロ,,先発品,,"1,106",,
注射薬,3410531A1035,人工透析液,６Ｌ１瓶,,,バイフィル透析剤,エイワイファーマ,,先発品,,"2,048",,
注射薬,3410532A1030,人工透析液,１Ｌ１袋,,,バイフィル専用炭酸水素ナトリウム補充液１．３９％,エイワイファーマ,,先発品,,502,,
注射薬,3410532A2036,人工透析液,２Ｌ１袋,,,バイフィル専用炭酸水素ナトリウム補充液１．３９％,エイワイファーマ,,先発品,,939,,
注射薬,3410534G1031,人工透析液,１０１０ｍＬ１キット,,,サブパック血液ろ過用補充液－Ｂｉ,ニプロファーマ,後発品,,,667,,
注射薬,3410534G2038,人工透析液,２０２０ｍＬ１キット,,,サブパック血液ろ過用補充液－Ｂｉ,ニプロファーマ,後発品,,,"1,003",,
注射薬,3410535A1025,人工透析液,６Ｌ１瓶（炭酸水素ナトリウム液付）,,,カーボスター透析剤・Ｌ,エイワイファーマ,,先発品,,"2,257",,
注射薬,3410535A2021,人工透析液,９Ｌ１瓶（炭酸水素ナトリウム液付）,,,カーボスター透析剤・Ｌ,エイワイファーマ,,先発品,,"3,000",,
注射薬,3410536A1020,人工透析液,１０Ｌ１瓶（炭酸水素ナトリウム付）,,,カーボスター透析剤・Ｍ,エイワイファーマ,,先発品,,"1,522",,
注射薬,3410537D1020,人工透析液,２袋１組,,,カーボスター透析剤・Ｐ,エイワイファーマ,,先発品,,"1,252",,
注射薬,3410538G1021,人工透析液,１０１０ｍＬ１キット,,,サブラッド血液ろ過用補充液ＢＳＧ,扶桑薬品工業,,先発品,,830,,
注射薬,3410538G2028,人工透析液,２０２０ｍＬ１キット,,,サブラッド血液ろ過用補充液ＢＳＧ,扶桑薬品工業,,先発品,,"1,232",,
注射薬,3410539A1023,人工透析液,１０Ｌ１瓶（炭酸水素ナトリウム付）,,,キンダリー透析剤ＡＦ４Ｐ号,扶桑薬品工業,,先発品,,"1,524",,
注射薬,3410539D1020,人工透析液,３袋１組,,,キンダリー透析剤４Ｄ,扶桑薬品工業,,先発品,,"1,343",,
注射薬,3410539D2026,人工透析液,２袋１組,,,キンダリー透析剤４Ｅ,扶桑薬品工業,,先発品,,"1,312",,
注射薬,3410540A1026,人工透析液,６Ｌ１瓶（炭酸水素ナトリウム液付）,,,キンダリー透析剤ＡＦ４号,扶桑薬品工業,,先発品,,"2,231",,H24.6.22収載
注射薬,3420409A2051,腹膜透析液,１Ｌ１袋,,,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液,バクスター,,先発品,,569,,
注射薬,3420409A3066,腹膜透析液,１．５Ｌ１袋,,,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液,バクスター,,先発品,,692,,
注射薬,3420409A4062,腹膜透析液,２Ｌ１袋,,,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液,バクスター,,先発品,,991,,
注射薬,3420409A5034,腹膜透析液,１Ｌ１袋（排液用バッグ付）,,,ステイセーフＣＡＰＤ－２／１．５ＤＩＳＣ,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,793,,
注射薬,3420409A5050,腹膜透析液,１Ｌ１袋（排液用バッグ付）,,,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液,バクスター,,先発品,○,"1,416",,
注射薬,3420409A6081,腹膜透析液,１．５Ｌ１袋（排液用バッグ付）,,,ステイセーフバランス　２／１．５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,"1,327",,
注射薬,3420409A6090,腹膜透析液,１．５Ｌ１袋（排液用バッグ付）,,,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液,バクスター,,先発品,○,"1,532",,
注射薬,3420409A7088,腹膜透析液,２Ｌ１袋（排液用バッグ付）,,,ステイセーフバランス　２／１．５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,"1,620",,
注射薬,3420409A7096,腹膜透析液,２Ｌ１袋（排液用バッグ付）,,,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液,バクスター,,先発品,○,"1,802",,
注射薬,3420409A8068,腹膜透析液,５Ｌ１袋,,,スリープセーフ　２／１．５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,"1,900",H26.3.31まで,
注射薬,3420409A8076,腹膜透析液,５Ｌ１袋,,,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液,バクスター,,先発品,○,"2,264",,
注射薬,3420409A9064,腹膜透析液,２．５Ｌ１袋（排液用バッグ付）,,,ステイセーフバランス　２／１．５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,"1,740",,
注射薬,3420409A9072,腹膜透析液,２．５Ｌ１袋（排液用バッグ付）,,,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液,バクスター,,先発品,○,"2,037",,
注射薬,3420409H1053,腹膜透析液,２．５Ｌ１袋,,,ステイセーフバランス　２／１．５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,921,,
注射薬,3420409H1061,腹膜透析液,２．５Ｌ１袋,,,ダイアニール－Ｎ　ＰＤ－２　１．５腹膜透析液,バクスター,,先発品,○,"1,261",,
注射薬,3420410A2054,腹膜透析液,１Ｌ１袋,,,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液,バクスター,,先発品,,557,,
注射薬,3420410A3069,腹膜透析液,１．５Ｌ１袋,,,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液,バクスター,,先発品,,747,,
注射薬,3420410A4065,腹膜透析液,２Ｌ１袋,,,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液,バクスター,,先発品,,"1,017",,
注射薬,3420410A5037,腹膜透析液,１Ｌ１袋（排液用バッグ付）,,,ステイセーフＣＡＰＤ－２／２．５ＤＩＳＣ,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,744,,
注射薬,3420410A5053,腹膜透析液,１Ｌ１袋（排液用バッグ付）,,,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液,バクスター,,先発品,○,"1,463",,
注射薬,3420410A6084,腹膜透析液,１．５Ｌ１袋（排液用バッグ付）,,,ステイセーフバランス　２／２．５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,"1,322",,
注射薬,3420410A6092,腹膜透析液,１．５Ｌ１袋（排液用バッグ付）,,,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液,バクスター,,先発品,○,"1,513",,
注射薬,3420410A7080,腹膜透析液,２Ｌ１袋（排液用バッグ付）,,,ステイセーフバランス　２／２．５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,"1,575",,
注射薬,3420410A7099,腹膜透析液,２Ｌ１袋（排液用バッグ付）,,,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液,バクスター,,先発品,○,"1,831",,
注射薬,3420410A8060,腹膜透析液,５Ｌ１袋,,,スリープセーフ　２／２．５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,"1,967",H26.3.31まで,
注射薬,3420410A8079,腹膜透析液,５Ｌ１袋,,,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液,バクスター,,先発品,○,"2,290",,
注射薬,3420410A9067,腹膜透析液,２．５Ｌ１袋（排液用バッグ付）,,,ステイセーフバランス　２／２．５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,"1,742",,
注射薬,3420410A9075,腹膜透析液,２．５Ｌ１袋（排液用バッグ付）,,,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液,バクスター,,先発品,○,"2,090",,
注射薬,3420410H1056,腹膜透析液,２．５Ｌ１袋,,,ステイセーフバランス　２／２．５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,926,,
注射薬,3420410H1064,腹膜透析液,２．５Ｌ１袋,,,ダイアニール－Ｎ　ＰＤ－２　２．５腹膜透析液,バクスター,,先発品,○,"1,264",,
注射薬,3420411A4051,腹膜透析液,２Ｌ１袋,,,ダイアニールＰＤ－２　４．２５腹膜透析液,バクスター,,先発品,○,"1,094",,
注射薬,3420411A4060,腹膜透析液,２Ｌ１袋,,,ステイセーフバランス　２／４．２５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,887,,
注射薬,3420411A5031,腹膜透析液,１Ｌ１袋（排液用バッグ付）,,,ステイセーフＣＡＰＤ－２／４．２５ＤＩＳＣ,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,937,,
注射薬,3420411A6070,腹膜透析液,１．５Ｌ１袋（排液用バッグ付）,,,ステイセーフバランス　２／４．２５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,"1,329",,
注射薬,3420411A6089,腹膜透析液,１．５Ｌ１袋（排液用バッグ付）,,,ダイアニールＰＤ－２　４．２５腹膜透析液,バクスター,,先発品,○,"1,670",,
注射薬,3420411A7077,腹膜透析液,２Ｌ１袋（排液用バッグ付）,,,ステイセーフバランス　２／４．２５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,"1,608",,
注射薬,3420411A7085,腹膜透析液,２Ｌ１袋（排液用バッグ付）,,,ダイアニールＰＤ－２　４．２５腹膜透析液,バクスター,,先発品,○,"1,931",,
注射薬,3420411A8030,腹膜透析液,５Ｌ１袋,,,スリープセーフ　２／４．２５　腹膜透析液,フレゼニウス　メディカル　ケア　ジャパン,後発品,,,"2,649",H26.3.31まで,
注射薬,3420412A1049,腹膜透析液,１．５Ｌ１袋,,,ミッドペリック１３５腹膜透析液,テルモ,,先発品,,896,,
注射薬,3420412A2045,腹膜透析液,２Ｌ１袋,,,ミッドペリック１３５腹膜透析液,テルモ,,先発品,,"1,098",,
注射薬,3420412A4048,腹膜透析液,１Ｌ１袋,,,ミッドペリック１３５腹膜透析液,テルモ,,先発品,,586,,
注射薬,3420412A5044,腹膜透析液,１Ｌ１袋（排液用バッグ付）,,,ミッドペリック１３５腹膜透析液,テルモ,,先発品,,"1,476",,
注射薬,3420412A6040,腹膜透析液,１．５Ｌ１袋（排液用バッグ付）,,,ミッドペリック１３５腹膜透析液,テルモ,,先発品,,"1,673",,
注射薬,3420412A7047,腹膜透析液,２Ｌ１袋（排液用バッグ付）,,,ミッドペリック１３５腹膜透析液,テルモ,,先発品,,"1,942",,
注射薬,3420413A1043,腹膜透析液,１．５Ｌ１袋,,,ミッドペリック２５０腹膜透析液,テルモ,,先発品,,844,,
注射薬,3420413A2040,腹膜透析液,２Ｌ１袋,,,ミッドペリック２５０腹膜透析液,テルモ,,先発品,,"1,055",,
注射薬,3420413A4042,腹膜透析液,１Ｌ１袋,,,ミッドペリック２５０腹膜透析液,テルモ,,先発品,,655,,
注射薬,3420413A5049,腹膜透析液,１Ｌ１袋（排液用バッグ付）,,,ミッドペリック２５０腹膜透析液,テルモ,,先発品,,"1,624",,
注射薬,3420413A6045,腹膜透析液,１．５Ｌ１袋（排液用バッグ付）,,,ミッドペリック２５０腹膜透析液,テルモ,,先発品,,"1,652",,
注射薬,3420413A7041,腹膜透析液,２Ｌ１袋（排液用バッグ付）,,,ミッドペリック２５０腹膜透析液,テルモ,,先発品,,"1,967",,
注射薬,3420414A2044,腹膜透析液,２Ｌ１袋,,,ミッドペリック４００腹膜透析液,テルモ,,先発品,,"1,046",,
注射薬,3420414A5043,腹膜透析液,１Ｌ１袋（排液用バッグ付）,,,ミッドペリック４００腹膜透析液,テルモ,,先発品,,"1,627",,
注射薬,3420414A6040,腹膜透析液,１．５Ｌ１袋（排液用バッグ付）,,,ミッドペリック４００腹膜透析液,テルモ,,先発品,,"1,664",,
注射薬,3420414A7046,腹膜透析液,２Ｌ１袋（排液用バッグ付）,,,ミッドペリック４００腹膜透析液,テルモ,,先発品,,"2,267",,
注射薬,3420415A2049,腹膜透析液,１Ｌ１袋,,,ペリセート３６０Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,588,,
注射薬,3420415A3045,腹膜透析液,１．５Ｌ１袋,,,ペリセート３６０Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,855,,
注射薬,3420415A4041,腹膜透析液,２Ｌ１袋,,,ペリセート３６０Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"1,119",,
注射薬,3420415A6044,腹膜透析液,１Ｌ１袋（排液用バッグ付）,,,ペリセート３６０Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"1,414",,
注射薬,3420415A7040,腹膜透析液,１．５Ｌ１袋（排液用バッグ付）,,,ペリセート３６０Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"1,747",,
注射薬,3420415A8047,腹膜透析液,２Ｌ１袋（排液用バッグ付）,,,ペリセート３６０Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"1,967",,
注射薬,3420415H1040,腹膜透析液,３Ｌ１袋,,,ペリセート３６０Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"1,581",,
注射薬,3420415H6034,腹膜透析液,２．５Ｌ１袋（排液用バッグ付）,,,ペリセート３６０Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"2,239",,
注射薬,3420416A2043,腹膜透析液,１Ｌ１袋,,,ペリセート４００Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,551,,
注射薬,3420416A3040,腹膜透析液,１．５Ｌ１袋,,,ペリセート４００Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,841,,
注射薬,3420416A4046,腹膜透析液,２Ｌ１袋,,,ペリセート４００Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"1,219",,
注射薬,3420416A6049,腹膜透析液,１Ｌ１袋（排液用バッグ付）,,,ペリセート４００Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"1,462",,
注射薬,3420416A7045,腹膜透析液,１．５Ｌ１袋（排液用バッグ付）,,,ペリセート４００Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"1,682",,
注射薬,3420416A8041,腹膜透析液,２Ｌ１袋（排液用バッグ付）,,,ペリセート４００Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"1,912",,
注射薬,3420416H1045,腹膜透析液,３Ｌ１袋,,,ペリセート４００Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"1,684",,
注射薬,3420416H3030,腹膜透析液,２．５Ｌ１袋（排液用バッグ付）,,,ペリセート４００Ｎ腹膜透析液,ジェイ・エム・エス,,先発品,,"1,997",,
注射薬,3420419A2047,腹膜透析液,１Ｌ１袋,,,ダイアニール－Ｎ　ＰＤ－４　１．５腹膜透析液,バクスター,,先発品,,564,,
