区分,薬価基準収載医薬品コード,成分名,規格,,,,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考,
注射薬,3999424G4024,エタネルセプト（遺伝子組換え）,２５ｍｇ０．５ｍＬ１キット,,,,エンブレル皮下注２５ｍｇペン０．５ｍＬ,ファイザー,,先発品,○,"15,790",,,
注射薬,3999425S5028,ダルベポエチンアルファ（遺伝子組換え）,１０μｇ０．５ｍＬ１筒,,,,ネスプ注射液１０μｇプラシリンジ,協和キリン,,先発品,○,"2,195",,,
注射薬,3999425S5036,ダルベポエチンアルファ（遺伝子組換え）,１０μｇ０．５ｍＬ１筒,,,,ダルベポエチン　アルファ注１０μｇシリンジ「ＫＫＦ」,協和キリンフロンティア,後発品,,,"1,459",,,
注射薬,3999425S6024,ダルベポエチンアルファ（遺伝子組換え）,１５μｇ０．５ｍＬ１筒,,,,ネスプ注射液１５μｇプラシリンジ,協和キリン,,先発品,○,"3,123",,,
注射薬,3999425S6032,ダルベポエチンアルファ（遺伝子組換え）,１５μｇ０．５ｍＬ１筒,,,,ダルベポエチン　アルファ注１５μｇシリンジ「ＫＫＦ」,協和キリンフロンティア,後発品,,,"2,032",,,
注射薬,3999425S7020,ダルベポエチンアルファ（遺伝子組換え）,２０μｇ０．５ｍＬ１筒,,,,ネスプ注射液２０μｇプラシリンジ,協和キリン,,先発品,○,"3,957",,,
注射薬,3999425S7039,ダルベポエチンアルファ（遺伝子組換え）,２０μｇ０．５ｍＬ１筒,,,,ダルベポエチン　アルファ注２０μｇシリンジ「ＫＫＦ」,協和キリンフロンティア,後発品,,,"2,573",,,
注射薬,3999425S8027,ダルベポエチンアルファ（遺伝子組換え）,３０μｇ０．５ｍＬ１筒,,,,ネスプ注射液３０μｇプラシリンジ,協和キリン,,先発品,○,"5,746",,,
注射薬,3999425S8035,ダルベポエチンアルファ（遺伝子組換え）,３０μｇ０．５ｍＬ１筒,,,,ダルベポエチン　アルファ注３０μｇシリンジ「ＫＫＦ」,協和キリンフロンティア,後発品,,,"3,586",,,
注射薬,3999425S9023,ダルベポエチンアルファ（遺伝子組換え）,４０μｇ０．５ｍＬ１筒,,,,ネスプ注射液４０μｇプラシリンジ,協和キリン,,先発品,○,"7,019",,,
注射薬,3999425S9031,ダルベポエチンアルファ（遺伝子組換え）,４０μｇ０．５ｍＬ１筒,,,,ダルベポエチン　アルファ注４０μｇシリンジ「ＫＫＦ」,協和キリンフロンティア,後発品,,,"4,539",,,
注射薬,3999425U1023,ダルベポエチンアルファ（遺伝子組換え）,６０μｇ０．５ｍＬ１筒,,,,ネスプ注射液６０μｇプラシリンジ,協和キリン,,先発品,○,"10,102",,,
注射薬,3999425U1031,ダルベポエチンアルファ（遺伝子組換え）,６０μｇ０．５ｍＬ１筒,,,,ダルベポエチン　アルファ注６０μｇシリンジ「ＫＫＦ」,協和キリンフロンティア,後発品,,,"6,327",,,
注射薬,3999425U2020,ダルベポエチンアルファ（遺伝子組換え）,１２０μｇ０．５ｍＬ１筒,,,,ネスプ注射液１２０μｇプラシリンジ,協和キリン,,先発品,○,"17,801",,,
注射薬,3999425U2038,ダルベポエチンアルファ（遺伝子組換え）,１２０μｇ０．５ｍＬ１筒,,,,ダルベポエチン　アルファ注１２０μｇシリンジ「ＫＫＦ」,協和キリンフロンティア,後発品,,,"11,162",,,
注射薬,3999425U3026,ダルベポエチンアルファ（遺伝子組換え）,１８０μｇ０．５ｍＬ１筒,,,,ネスプ注射液１８０μｇプラシリンジ,協和キリン,,先発品,○,"24,864",,,
注射薬,3999425U3034,ダルベポエチンアルファ（遺伝子組換え）,１８０μｇ０．５ｍＬ１筒,,,,ダルベポエチン　アルファ注１８０μｇシリンジ「ＫＫＦ」,協和キリンフロンティア,後発品,,,"15,560",,,
注射薬,3999425U4022,ダルベポエチンアルファ（遺伝子組換え）,５μｇ０．５ｍＬ１筒,,,,ネスプ注射液５μｇプラシリンジ,協和キリン,,先発品,○,"1,204",,,
注射薬,3999425U4030,ダルベポエチンアルファ（遺伝子組換え）,５μｇ０．５ｍＬ１筒,,,,ダルベポエチン　アルファ注５μｇシリンジ「ＫＫＦ」,協和キリンフロンティア,後発品,,,826,,,
注射薬,3999426G3027,アダリムマブ（遺伝子組換え）,４０ｍｇ０．４ｍＬ１筒,,,,ヒュミラ皮下注４０ｍｇシリンジ０．４ｍＬ,アッヴィ,,先発品,,"61,590",,,
注射薬,3999426G4023,アダリムマブ（遺伝子組換え）,８０ｍｇ０．８ｍＬ１筒,,,,ヒュミラ皮下注８０ｍｇシリンジ０．８ｍＬ,アッヴィ,,先発品,,"119,420",,,
注射薬,3999426G5020,アダリムマブ（遺伝子組換え）,４０ｍｇ０．４ｍＬ１キット,,,,ヒュミラ皮下注４０ｍｇペン０．４ｍＬ,アッヴィ,,先発品,,"61,607",,,
注射薬,3999426G6026,アダリムマブ（遺伝子組換え）,８０ｍｇ０．８ｍＬ１キット,,,,ヒュミラ皮下注８０ｍｇペン０．８ｍＬ,アッヴィ,,先発品,,"119,516",,,
注射薬,3999426G7022,アダリムマブ（遺伝子組換え）,２０ｍｇ０．２ｍＬ１筒,,,,ヒュミラ皮下注２０ｍｇシリンジ０．２ｍＬ,アッヴィ,,先発品,,"31,868",,,
注射薬,3999427A1026,エポエチンカッパ（遺伝子組換え）［エポエチンアルファ後続１］,７５０国際単位０．５ｍＬ１瓶,,,,エポエチンアルファＢＳ注７５０「ＪＣＲ」,ＪＣＲファーマ,★,,,672,,,
注射薬,3999427G1029,エポエチンカッパ（遺伝子組換え）［エポエチンアルファ後続１］,７５０国際単位０．５ｍＬ１筒,,,,エポエチンアルファＢＳ注７５０シリンジ「ＪＣＲ」,ＪＣＲファーマ,後発品,,,383,,,
注射薬,3999427G2025,エポエチンカッパ（遺伝子組換え）［エポエチンアルファ後続１］,１，５００国際単位１ｍＬ１筒,,,,エポエチンアルファＢＳ注１５００シリンジ「ＪＣＲ」,ＪＣＲファーマ,後発品,,,607,,,
注射薬,3999427G3021,エポエチンカッパ（遺伝子組換え）［エポエチンアルファ後続１］,３，０００国際単位２ｍＬ１筒,,,,エポエチンアルファＢＳ注３０００シリンジ「ＪＣＲ」,ＪＣＲファーマ,後発品,,,"1,073",,,
注射薬,3999428G1023,ヒアルロン酸ナトリウム架橋処理ポリマー・ヒアルロン酸ナトリウム架橋処理ポリマービニルスルホン架橋体,１６ｍｇ２ｍＬ１筒,,,,サイビスクディスポ関節注２ｍＬ,サノフィ,,先発品,,"9,520",,,
注射薬,3999429D1021,アバタセプト（遺伝子組換え）,２５０ｍｇ１瓶,,,,オレンシア点滴静注用２５０ｍｇ,ブリストル・マイヤーズ　スクイブ,,先発品,,"56,013",,,
注射薬,3999429G1028,アバタセプト（遺伝子組換え）,１２５ｍｇ１ｍＬ１筒,,,,オレンシア皮下注１２５ｍｇシリンジ１ｍＬ,ブリストル・マイヤーズ　スクイブ,,先発品,,"28,465",,,
注射薬,3999429G2024,アバタセプト（遺伝子組換え）,１２５ｍｇ１ｍＬ１キット,,,,オレンシア皮下注１２５ｍｇオートインジェクター１ｍＬ,ブリストル・マイヤーズ　スクイブ,,先発品,,"28,756",,,
注射薬,3999430D1024,ロミプロスチム（遺伝子組換え）,２５０μｇ１瓶,,,,ロミプレート皮下注２５０μｇ調製用,協和キリン,,先発品,,"71,209",,,
注射薬,3999431A1022,ウステキヌマブ（遺伝子組換え）,１３０ｍｇ２６ｍＬ１瓶,,,,ステラーラ点滴静注１３０ｍｇ,ヤンセンファーマ,,先発品,,"193,123",,,
注射薬,3999431G1025,ウステキヌマブ（遺伝子組換え）,４５ｍｇ０．５ｍＬ１筒,,,,ステラーラ皮下注４５ｍｇシリンジ,ヤンセンファーマ,,先発品,,"445,131",,,
注射薬,3999432G1020,エポエチン　ベータ　ペゴル（遺伝子組換え）,２５μｇ０．３ｍＬ１筒,,,,ミルセラ注シリンジ２５μｇ,中外製薬,,先発品,,"5,906",,,
注射薬,3999432G2026,エポエチン　ベータ　ペゴル（遺伝子組換え）,５０μｇ０．３ｍＬ１筒,,,,ミルセラ注シリンジ５０μｇ,中外製薬,,先発品,,"10,460",,,
注射薬,3999432G3022,エポエチン　ベータ　ペゴル（遺伝子組換え）,７５μｇ０．３ｍＬ１筒,,,,ミルセラ注シリンジ７５μｇ,中外製薬,,先発品,,"14,599",,,
注射薬,3999432G4029,エポエチン　ベータ　ペゴル（遺伝子組換え）,１００μｇ０．３ｍＬ１筒,,,,ミルセラ注シリンジ１００μｇ,中外製薬,,先発品,,"18,347",,,
注射薬,3999432G5025,エポエチン　ベータ　ペゴル（遺伝子組換え）,１５０μｇ０．３ｍＬ１筒,,,,ミルセラ注シリンジ１５０μｇ,中外製薬,,先発品,,"25,403",,,
注射薬,3999432G6021,エポエチン　ベータ　ペゴル（遺伝子組換え）,２００μｇ０．３ｍＬ１筒,,,,ミルセラ注シリンジ２００μｇ,中外製薬,,先発品,,"32,242",,,
注射薬,3999432G7028,エポエチン　ベータ　ペゴル（遺伝子組換え）,２５０μｇ０．３ｍＬ１筒,,,,ミルセラ注シリンジ２５０μｇ,中外製薬,,先発品,,"38,891",,,
注射薬,3999432G8024,エポエチン　ベータ　ペゴル（遺伝子組換え）,１２．５μｇ０．３ｍＬ１筒,,,,ミルセラ注シリンジ１２．５μｇ,中外製薬,,先発品,,"3,357",,,
注射薬,3999433G1024,ゴリムマブ（遺伝子組換え）,５０ｍｇ０．５ｍＬ１筒,,,,シンポニー皮下注５０ｍｇシリンジ,ヤンセンファーマ,,先発品,,"120,323",,,
注射薬,3999433G2020,ゴリムマブ（遺伝子組換え）,５０ｍｇ０．５ｍＬ１キット,,,,シンポニー皮下注５０ｍｇオートインジェクター,ヤンセンファーマ,,先発品,,"120,335",,,
注射薬,3999434A1026,カナキヌマブ（遺伝子組換え）,１５０ｍｇ１ｍＬ１瓶,,,,イラリス皮下注射液１５０ｍｇ,ノバルティス　ファーマ,,先発品,,"1,507,676",,,
注射薬,3999434D1022,カナキヌマブ（遺伝子組換え）,１５０ｍｇ１瓶,,,,イラリス皮下注用１５０ｍｇ,ノバルティス　ファーマ,,先発品,,"1,507,676",R2.3.31まで,,
注射薬,3999435A1020,デノスマブ（遺伝子組換え）,１２０ｍｇ１．７ｍＬ１瓶,,,,ランマーク皮下注１２０ｍｇ,第一三共,,先発品,,"47,550",,,
注射薬,3999435G1023,デノスマブ（遺伝子組換え）,６０ｍｇ１ｍＬ１筒,,,,プラリア皮下注６０ｍｇシリンジ,第一三共,,先発品,,"28,892",,,
注射薬,3999436A1025,レボカルニチン,１，０００ｍｇ５ｍＬ１管,,,,エルカルチンＦＦ静注１０００ｍｇ,大塚製薬,,先発品,,939,R2.3.31まで,,
注射薬,3999436G1028,レボカルニチン,１，０００ｍｇ５ｍＬ１筒,,,,エルカルチンＦＦ静注１０００ｍｇシリンジ,大塚製薬,,先発品,,"1,006",,,
注射薬,3999437G1022,セルトリズマブ　ペゴル（遺伝子組換え）,２００ｍｇ１ｍＬ１筒,,,,シムジア皮下注２００ｍｇシリンジ,ユーシービージャパン,,先発品,,"60,792",,,
注射薬,3999437G2029,セルトリズマブ　ペゴル（遺伝子組換え）,２００ｍｇ１ｍＬ１キット,,,,シムジア皮下注２００ｍｇオートクリックス,ユーシービージャパン,,先発品,,"61,331",,,
注射薬,3999438G1027,イバンドロン酸ナトリウム水和物,１ｍｇ１ｍＬ１筒,,,,ボンビバ静注１ｍｇシリンジ,中外製薬,,先発品,,"4,729",,,
注射薬,3999439G1021,セクキヌマブ（遺伝子組換え）,１５０ｍｇ１ｍＬ１筒,,,,コセンティクス皮下注１５０ｍｇシリンジ,ノバルティス　ファーマ,,先発品,,"72,849",,,
注射薬,3999439G2028,セクキヌマブ（遺伝子組換え）,１５０ｍｇ１ｍＬ１キット,,,,コセンティクス皮下注１５０ｍｇペン,ノバルティス　ファーマ,,先発品,,"74,486",,,
注射薬,3999440G1024,グラチラマー酢酸塩,２０ｍｇ１ｍＬ１筒,,,,コパキソン皮下注２０ｍｇシリンジ,武田薬品工業,,先発品,,"5,603",,,
注射薬,3999441G1029,ブロダルマブ（遺伝子組換え）,２１０ｍｇ１．５ｍＬ１筒,,,,ルミセフ皮下注２１０ｍｇシリンジ,協和キリン,,先発品,,"74,513",,,
注射薬,3999442G1023,イキセキズマブ（遺伝子組換え）,８０ｍｇ１ｍＬ１筒,,,,トルツ皮下注８０ｍｇシリンジ,日本イーライリリー,,先発品,,"148,952",,,
注射薬,3999442G2020,イキセキズマブ（遺伝子組換え）,８０ｍｇ１ｍＬ１キット,,,,トルツ皮下注８０ｍｇオートインジェクター,日本イーライリリー,,先発品,,"148,952",,,
注射薬,3999443A1025,エテルカルセチド塩酸塩,２．５ｍｇ２ｍＬ１瓶,,,,パーサビブ静注透析用２．５ｍｇ,小野薬品工業,,先発品,,834,,,
注射薬,3999443A2021,エテルカルセチド塩酸塩,５ｍｇ２ｍＬ１瓶,,,,パーサビブ静注透析用５ｍｇ,小野薬品工業,,先発品,,"1,229",,,
注射薬,3999443A3028,エテルカルセチド塩酸塩,１０ｍｇ２ｍＬ１瓶,,,,パーサビブ静注透析用１０ｍｇ,小野薬品工業,,先発品,,"1,809",,,
注射薬,3999444G1022,サリルマブ（遺伝子組換え）,１５０ｍｇ１．１４ｍＬ１筒,,,,ケブザラ皮下注１５０ｍｇシリンジ,サノフィ,,先発品,,"45,202",,,
注射薬,3999444G2029,サリルマブ（遺伝子組換え）,２００ｍｇ１．１４ｍＬ１筒,,,,ケブザラ皮下注２００ｍｇシリンジ,サノフィ,,先発品,,"59,802",,,
注射薬,3999444G3025,サリルマブ（遺伝子組換え）,１５０ｍｇ１．１４ｍＬ１キット,,,,ケブザラ皮下注１５０ｍｇオートインジェクター,サノフィ,,先発品,,"45,596",,,
注射薬,3999444G4021,サリルマブ（遺伝子組換え）,２００ｍｇ１．１４ｍＬ１キット,,,,ケブザラ皮下注２００ｍｇオートインジェクター,サノフィ,,先発品,,"60,195",,,
注射薬,3999445D1020,ベリムマブ（遺伝子組換え）,１２０ｍｇ１瓶,,,,ベンリスタ点滴静注用１２０ｍｇ,グラクソ・スミスクライン,,先発品,,"15,689",,,
注射薬,3999445D2027,ベリムマブ（遺伝子組換え）,４００ｍｇ１瓶,,,,ベンリスタ点滴静注用４００ｍｇ,グラクソ・スミスクライン,,先発品,,"51,175",,,
注射薬,3999445G1027,ベリムマブ（遺伝子組換え）,２００ｍｇ１ｍＬ１筒,,,,ベンリスタ皮下注２００ｍｇシリンジ,グラクソ・スミスクライン,,先発品,,"24,994",,,
注射薬,3999445G2023,ベリムマブ（遺伝子組換え）,２００ｍｇ１ｍＬ１キット,,,,ベンリスタ皮下注２００ｍｇオートインジェクター,グラクソ・スミスクライン,,先発品,,"25,002",,,
注射薬,3999446G1021,グセルクマブ（遺伝子組換え）,１００ｍｇ１ｍＬ１筒,,,,トレムフィア皮下注１００ｍｇシリンジ,ヤンセンファーマ,,先発品,,"325,040",,,
注射薬,3999447D1020,コンドリアーゼ,１．２５単位１瓶,,,,ヘルニコア椎間板注用１．２５単位,生化学工業,,先発品,,"83,189",,,
注射薬,3999448D1024,エタネルセプト（遺伝子組換え）［エタネルセプト後続１］,１０ｍｇ１瓶,,,,エタネルセプトＢＳ皮下注用１０ｍｇ「ＭＡ」,持田製薬,後発品,,,"3,432",,,
注射薬,3999448D2020,エタネルセプト（遺伝子組換え）［エタネルセプト後続１］,２５ｍｇ１瓶,,,,エタネルセプトＢＳ皮下注用２５ｍｇ「ＭＡ」,持田製薬,後発品,,,"8,598",,,
注射薬,3999448G1020,エタネルセプト（遺伝子組換え）［エタネルセプト後続１］,２５ｍｇ０．５ｍＬ１筒,,,,エタネルセプトＢＳ皮下注２５ｍｇシリンジ０．５ｍＬ「ＭＡ」,持田製薬,後発品,,,"8,742",,,
注射薬,3999448G2027,エタネルセプト（遺伝子組換え）［エタネルセプト後続１］,５０ｍｇ１ｍＬ１筒,,,,エタネルセプトＢＳ皮下注５０ｍｇシリンジ１．０ｍＬ「ＭＡ」,持田製薬,後発品,,,"17,169",,,
注射薬,3999448G3023,エタネルセプト（遺伝子組換え）［エタネルセプト後続１］,５０ｍｇ１ｍＬ１キット,,,,エタネルセプトＢＳ皮下注５０ｍｇペン１．０ｍＬ「ＭＡ」,持田製薬,後発品,,,"17,246",,,
注射薬,3999448G4020,エタネルセプト（遺伝子組換え）［エタネルセプト後続１］,２５ｍｇ０．５ｍＬ１キット,,,,エタネルセプトＢＳ皮下注２５ｍｇペン０．５ｍＬ「ＭＡ」,持田製薬,後発品,,,"8,808",,R1.12.13収載,
注射薬,3999449G1025,ロモソズマブ（遺伝子組換え）,１０５ｍｇ１．１７ｍＬ１筒,,,,イベニティ皮下注１０５ｍｇシリンジ,アステラス・アムジェン・バイオファーマ,,先発品,,"25,145",,,
