区分,薬価基準収載医薬品コード,成分名,規格,品名,,,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,薬価,経過措置による使用期限,備考
外用薬,2619702Q2066,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,クリゲンエタノール液０．５％（Ｒ）「エビス」,兼一薬品工業,後発品,6.30,,
外用薬,2619702Q2074,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,オールカットＥＲ液（０．５％）,ニプロファーマ,後発品,6.30,,
外用薬,2619702Q2082,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,ステリクロンＲ液０．５,健栄製薬,後発品,6.30,,
外用薬,2619702Q2090,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,ベンクロジドＶエタノール液（０．５％）,フヂミ製薬所,後発品,6.30,,
外用薬,2619702Q2104,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,０．５％ヘキザック水Ｒ,吉田製薬,後発品,6.30,,
外用薬,2619702Q2112,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,ステリクロンＢエタノール液０．５,健栄製薬,後発品,6.30,,
外用薬,2619702Q2120,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,０．５％グルコジンＲ水,ヤクハン製薬,後発品,6.30,,
外用薬,2619702Q2139,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,０．５％ヘキザックアルコール液Ｎ,吉田製薬,後発品,6.30,,
外用薬,2619702Q2163,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,フェルマジン・アルコールＢ消毒液（０．５ｗ／ｖ％）,シオエ製薬,後発品,6.30,,
外用薬,2619702Q2171,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,グルコジンＢ・エタノール液０．５％,ヤクハン製薬,後発品,6.30,,
外用薬,2619702Q2180,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,グルコジンＲ・エタノール液０．５％,ヤクハン製薬,後発品,6.30,,
外用薬,2619702Q3020,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,「エビス」クリゲン液,兼一薬品工業,後発品,10.60,,
外用薬,2619702Q3038,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,オールカット液５％,ニプロファーマ,後発品,10.40,,
外用薬,2619702Q3054,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,クロヘキシン液５％,東洋製薬化成,後発品,15.70,,
外用薬,2619702Q3070,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,グルコン酸クロルヘキシジン５％液「メタル」,中北薬品,後発品,10.60,,
外用薬,2619702Q3097,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,５％ヘキザック液,吉田製薬,後発品,10.40,,
外用薬,2619702Q3100,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,５％クロルヘキシジン液「ヤマゼン」,山善製薬,後発品,9.60,,
外用薬,2619702Q3119,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,５％グルコン酸クロルヘキシジン液「東海」,東海製薬,後発品,10.40,,
外用薬,2619702Q3127,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,５％グルコン酸クロルヘキシジン液「ヤクハン」,ヤクハン製薬,後発品,10.40,,
外用薬,2619702Q3135,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,５％ヒビテン液,大日本住友製薬,,18.80,,
外用薬,2619702Q3143,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,５％フェルマジン液,シオエ製薬,後発品,10.40,,
外用薬,2619702Q3151,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,ベンクロジド５％液,マイラン製薬,後発品,10.40,,
外用薬,2619702Q3160,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,マスキン液（５Ｗ／Ｖ％）,丸石製薬,後発品,10.40,,
外用薬,2619702Q3178,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,ラポテック液,日興製薬,後発品,10.60,H22.6.30まで,
外用薬,2619702Q3194,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,ステリクロン液５,健栄製薬,後発品,10.40,,
外用薬,2619702Q3208,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,５％グルコン酸クロルヘキシジン液・ＯＹ,日医工ファーマ,後発品,9.60,,
外用薬,2619702Q3216,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,ラポテック消毒液５％,日興製薬,後発品,10.60,,
外用薬,2619702Q4034,クロルヘキシジングルコン酸塩,０．０５％２５ｍＬ１袋,,,ヒビディール消毒液０．０５％,大日本住友製薬,,35.80,,
外用薬,2619702Q5022,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,ネオクレミール,サンケミファ,後発品,10.70,H24.3.31まで,
外用薬,2619702Q5030,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,５％グルクロ液,三恵薬品,後発品,10.90,,
外用薬,2619702Q5049,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,ネオクレミール消毒液５％,サンケミファ,後発品,10.70,,H23.11.28収載
外用薬,2619702Q6029,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,ステリクロンＲ液０．０５,健栄製薬,後発品,5.70,,
外用薬,2619702Q6045,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,０．０５Ｗ／Ｖ％マスキン水,日興製薬,後発品,5.70,,
外用薬,2619702Q6053,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,０．０５％グルコジンＲ水,ヤクハン製薬,後発品,5.70,,
外用薬,2619702Q6070,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,０．０５％ヘキザック水Ｒ,吉田製薬,後発品,5.70,,
外用薬,2619702Q7025,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,ステリクロンＲ液０．１,健栄製薬,後発品,5.70,,
外用薬,2619702Q7033,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,０．１％ヘキザック水Ｒ,吉田製薬,後発品,5.70,,
外用薬,2619702Q7041,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,０．１％グルコジンＲ水,ヤクハン製薬,後発品,5.70,,
外用薬,2619702Q8021,クロルヘキシジングルコン酸塩,０．０２％１０ｍＬ,,,ステリクロンＷ液０．０２,健栄製薬,後発品,5.70,,
外用薬,2619702Q8030,クロルヘキシジングルコン酸塩,０．０２％１０ｍＬ,,,０．０２ｗ／ｖ％マスキン水,日興製薬,後発品,5.70,,
外用薬,2619702Q8048,クロルヘキシジングルコン酸塩,０．０２％１０ｍＬ,,,０．０２％ヘキザック水Ｗ,吉田製薬,後発品,5.70,,
外用薬,2619702Q8056,クロルヘキシジングルコン酸塩,０．０２％１０ｍＬ,,,０．０２％グルコジンＷ水,ヤクハン製薬,後発品,5.70,,
外用薬,2619702X1021,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,ステリクロンＷ液０．１,健栄製薬,後発品,5.70,,
外用薬,2619702X1030,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,０．１％ヘキザック水Ｗ,吉田製薬,後発品,5.70,,
外用薬,2619702X1048,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,０．１ｗ／ｖ％マスキン水,日興製薬,後発品,5.70,,
外用薬,2619702X1056,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,０．１％グルコジンＷ水,ヤクハン製薬,後発品,5.70,,
外用薬,2619702X2028,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,ステリクロンＷ液０．０５,健栄製薬,後発品,5.70,,
外用薬,2619702X2036,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,０．０５％グルコジンＷ水,ヤクハン製薬,後発品,5.70,,
外用薬,2619702X2044,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,０．０５％ヘキザック水Ｗ,吉田製薬,後発品,5.70,,
外用薬,2619702X3024,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,ヘキシジンＥ液０．１,ヤクハン製薬,後発品,5.70,,
外用薬,2619704X1012,フェノール,１０ｍＬ,局,,フェノール,,,11.60,,
外用薬,2619704X1047,フェノール,１０ｍＬ,局,,フェノール．ＯＹ,日医工ファーマ,,13.90,H23.3.31まで,
外用薬,2619704X1063,フェノール,１０ｍＬ,局,※,フェノール（小堺）,小堺製薬,,12.50,,
外用薬,2619704X1209,フェノール,１０ｍＬ,局,※,フェノール（山善）,山善製薬,,13.90,,
外用薬,2619704X1225,フェノール,１０ｍＬ,局,,フェノール「ニッコー」,日興製薬,,13.90,,
外用薬,2619704X1276,フェノール,１０ｍＬ,局,,フェノール「東豊」,東豊薬品,,13.90,,
外用薬,2619705X1017,液状フェノール,１０ｍＬ,局,,液状フェノール,,,11.60,,
外用薬,2619705X1041,液状フェノール,１０ｍＬ,局,,液状フェノール．ＯＹ,日医工ファーマ,,13.10,,
外用薬,2619705X1050,液状フェノール,１０ｍＬ,局,,液状フェノール「ケンエー」,健栄製薬,,12.90,,
外用薬,2619705X1076,液状フェノール,１０ｍＬ,局,,液状フェノール　シオエ,シオエ製薬,,12.90,H24.3.31まで,
外用薬,2619705X1203,液状フェノール,１０ｍＬ,局,※,液状フェノール（山善）,山善製薬,,12.90,,
外用薬,2619705X1238,液状フェノール,１０ｍＬ,局,,液状フェノール「ニッコー」,日興製薬,,12.90,,
外用薬,2619705X1270,液状フェノール,１０ｍＬ,局,,液状フェノール「東豊」,東豊薬品,,12.90,,
外用薬,2619706X1011,消毒用フェノール,１０ｍＬ,局,,消毒用フェノール,,,13.40,,
外用薬,2619707X1016,フェノール水,１０ｍＬ,局,,フェノール水,,,9.80,,
外用薬,2619707X1113,フェノール水,１０ｍＬ,局,,フェノール水「ニッコー」,日興製薬,,10.50,,
外用薬,2619707X1121,フェノール水,１０ｍＬ,局,,フェノール水「ヨシダ」,吉田製薬,,10.80,H23.3.31まで,
外用薬,2619708X1010,ホルマリン,１０ｍＬ,局,,ホルマリン,,,8.80,,
外用薬,2619708X1061,ホルマリン,１０ｍＬ,局,,ホルマリン「ケンエー」,健栄製薬,,9.00,,
外用薬,2619708X1096,ホルマリン,１０ｍＬ,局,,「純生」ホルマリン,純生薬品工業,,9.00,,
外用薬,2619708X1118,ホルマリン,１０ｍＬ,局,,ホルマリン「タイセイ」,大成薬品工業,,9.00,,
外用薬,2619708X1142,ホルマリン,１０ｍＬ,局,,ホルマリン「メタル」,中北薬品,,9.00,,
外用薬,2619708X1193,ホルマリン,１０ｍＬ,局,※,ホルマリン（山善）,山善製薬,,9.00,,
外用薬,2619709X1015,マーキュロクロム,１ｇ,局,,マーキュロクロム,,,25.80,,
外用薬,2619710X1018,マーキュロクロム,２％１０ｍＬ,局,,マーキュロクロム液,,,9.70,,
外用薬,2619710X1166,マーキュロクロム,２％１０ｍＬ,局,※,マーキュロクロム液（東海製薬）,東海製薬,,9.90,,
外用薬,2619710X1336,マーキュロクロム,２％１０ｍＬ,局,,マーキュロクロム液ＦＭ,フヂミ製薬所,,11.80,,
外用薬,2619711X1020,レゾルシン,１０ｇ,,,レゾルシン「純生」,小堺製薬,後発品,173.30,,
外用薬,2619713Q1017,クロルヘキシジングルコン酸塩,２０％１０ｍＬ,局,,クロルヘキシジングルコン酸塩液,,,41.70,,H23.11.11一般名等
外用薬,2619713Q1076,クロルヘキシジングルコン酸塩,２０％１０ｍＬ,局,,クロヘキシン液２０％,東洋製薬化成,,48.50,,
外用薬,2619713Q1106,クロルヘキシジングルコン酸塩,２０％１０ｍＬ,局,,フェルマジン液２０％,シオエ製薬,,46.50,,
外用薬,2619713Q1122,クロルヘキシジングルコン酸塩,２０％１０ｍＬ,局,,２０Ｗ／Ｖ％マスキン液,丸石製薬,,46.50,,
外用薬,2619713Q1165,クロルヘキシジングルコン酸塩,２０％１０ｍＬ,局,※,グルコン酸クロルヘキシジン液２０Ｗ／Ｖ％（東洋製化）,東洋製薬化成,,46.40,,
外用薬,2619713Q1181,クロルヘキシジングルコン酸塩,２０％１０ｍＬ,局,,ヒビテン・グルコネート液２０％,大日本住友製薬,,48.30,,
外用薬,2619713Q1190,クロルヘキシジングルコン酸塩,２０％１０ｍＬ,局,,ヘキザック消毒液２０％,吉田製薬,,45.30,,
外用薬,2619714X1016,アクリノール水和物,１ｇ,局,,アクリノール水和物,,,57.20,,H23.11.11一般名等
外用薬,2619714X1040,アクリノール水和物,１ｇ,局,,アクリノール．ＯＹ,日医工ファーマ,,70.50,H23.3.31まで,
外用薬,2619714X1059,アクリノール水和物,１ｇ,局,,アクリノール「ケンエー」,健栄製薬,,61.90,,
外用薬,2619714X1067,アクリノール水和物,１ｇ,局,※,アクリノール（小堺）,小堺製薬,,61.90,,
外用薬,2619714X1075,アクリノール水和物,１ｇ,局,,アクリノール「三恵」,三恵薬品,,67.10,H23.3.31まで,
外用薬,2619714X1083,アクリノール水和物,１ｇ,局,,アクリノール　シオエ,シオエ製薬,,70.50,H22.8.31まで,
外用薬,2619714X1091,アクリノール水和物,１ｇ,局,,「純生」アクリノール,純生薬品工業,,67.10,,
外用薬,2619714X1105,アクリノール水和物,１ｇ,局,※,アクリノール（東海製薬）,東海製薬,,67.10,,
外用薬,2619714X1121,アクリノール水和物,１ｇ,局,,アクリノール「ホエイ」,マイラン製薬,,72.40,,
外用薬,2619714X1172,アクリノール水和物,１ｇ,局,,アクリノール「ヤクハン」,ヤクハン製薬,,67.10,,
外用薬,2619714X1180,アクリノール水和物,１ｇ,局,※,アクリノール（山善）,山善製薬,,70.50,,
外用薬,2619714X1237,アクリノール水和物,１ｇ,局,,アクリノール水和物原末「マルイシ」,丸石製薬,,67.10,,
外用薬,2619714X1245,アクリノール水和物,１ｇ,局,,アクリノール水和物「シオエ」原末,シオエ製薬,,70.50,H24.3.31まで,
外用薬,2619715Q1016,消毒用フェノール水,１０ｍＬ,局,,消毒用フェノール水,,,8.80,,
外用薬,2619716Q1029,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,エルエイジー１０液,吉田製薬,後発品,7.60,,
外用薬,2619716Q1053,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,キンサールＧ－１０液,日興製薬,後発品,7.60,,
外用薬,2619716Q1061,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,コンクノール液１０％,マイラン製薬,後発品,7.60,,
外用薬,2619716Q1088,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,サテニジン液１０,健栄製薬,後発品,7.20,,
外用薬,2619716Q1096,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,ファスト－Ⅰ,中北薬品,後発品,7.60,H23.8.31まで,
外用薬,2619716Q1100,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,アルキッド液１０％,シオエ製薬,後発品,7.60,H24.3.31まで,
外用薬,2619716Q1118,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,ニッサンアノン＃１０％液,東洋製薬化成,後発品,6.30,H24.3.31まで,
外用薬,2619716Q1142,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,両性石ケン液１０％・ＯＹ,日医工ファーマ,後発品,8.10,,
外用薬,2619716Q1150,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,アルキニン液１０,ヤクハン製薬,後発品,7.20,,
外用薬,2619716Q1169,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,サラノックス１０％消毒液,サラヤ,後発品,6.50,,
外用薬,2619716Q1177,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,ハイジール消毒用液１０％,丸石製薬,後発品,7.20,,
外用薬,2619716Q1185,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,テゴー５１消毒液１０％,アルフレッサファーマ,,8.10,,
外用薬,2619716Q1193,塩酸アルキルジアミノエチルグリシン,１０％１０ｍＬ,,,ウスノン消毒液１０％,小堺製薬,後発品,7.60,,
