区分,薬価基準収載医薬品コード,成分名,規格,品名,,,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,薬価,経過措置による使用期限,備考
内用薬,3323001C3056,トロンビン,５，０００単位０．５ｇ１包,,,経口用トロンビン細粒０．５万単位「サワイ」,沢井製薬,後発品,486.50,,
内用薬,3323001C3064,トロンビン,５，０００単位０．５ｇ１包,,,経口用トロンビン細粒５千単位,持田製薬,,"1,002.50",,
内用薬,3327002B1027,トラネキサム酸,５０％１ｇ,,,トランサミン散５０％,第一三共,,19.40,,
内用薬,3327002C1103,トラネキサム酸,５０％１ｇ,,,プレタスミン細粒５０％,辰巳化学,後発品,7.60,,
内用薬,3327002C1111,トラネキサム酸,５０％１ｇ,,,バナリントップ細粒５０％,鶴原製薬,後発品,7.60,,
内用薬,3327002F1134,トラネキサム酸,２５０ｍｇ１錠,局,,ニコルダ錠２５０ｍｇ,扶桑薬品工業,後発品,6.30,H23.3.31まで,
内用薬,3327002F1142,トラネキサム酸,２５０ｍｇ１錠,局,,トランサミン錠２５０ｍｇ,第一三共,,11.20,,
内用薬,3327002F1150,トラネキサム酸,２５０ｍｇ１錠,局,,プレタスミン錠２５０ｍｇ,辰巳化学,後発品,6.30,,
内用薬,3327002F1169,トラネキサム酸,２５０ｍｇ１錠,局,,トラネキサム酸錠２５０ｍｇ「ＹＤ」,陽進堂,後発品,6.30,,
内用薬,3327002F1177,トラネキサム酸,２５０ｍｇ１錠,局,,ケイサミン錠２５０ｍｇ,三恵薬品,後発品,6.30,,
内用薬,3327002F2041,トラネキサム酸,５００ｍｇ１錠,局,,トランサミン錠５００ｍｇ,第一三共,,20.50,,
内用薬,3327002F2050,トラネキサム酸,５００ｍｇ１錠,局,,トラネキサム酸錠５００ｍｇ「ＹＤ」,陽進堂,後発品,9.30,,
内用薬,3327002M1273,トラネキサム酸,２５０ｍｇ１カプセル,局,,ヘキサトロンカプセル２５０ｍｇ,日本新薬,後発品,11.00,,
内用薬,3327002M1281,トラネキサム酸,２５０ｍｇ１カプセル,局,,トラネキサム酸カプセル２５０ｍｇ「トーワ」,東和薬品,後発品,6.40,,
内用薬,3327002M1290,トラネキサム酸,２５０ｍｇ１カプセル,局,,リカバリンカプセル２５０ｍｇ,旭化成ファーマ,後発品,6.40,,
内用薬,3327002M1303,トラネキサム酸,２５０ｍｇ１カプセル,局,,トランサミンカプセル２５０ｍｇ,第一三共,,11.00,,
内用薬,3327002Q1054,トラネキサム酸,５％１ｍＬ,,,トラネキサム酸シロップ５％「タイヨー」,大洋薬品工業,後発品,3.40,,
内用薬,3327002Q1062,トラネキサム酸,５％１ｍＬ,,,トランサミンシロップ５％,ニプロパッチ,,4.30,,
内用薬,3329100H1023,カルバゾクロム・アスコルビン酸配合剤,１錠,,,オフタルムＫ錠,アルフレッサファーマ,,16.50,H22.6.30まで,
内用薬,3329100H1031,カルバゾクロム・アスコルビン酸配合剤,１錠,,,オフタルムＫ配合錠,アルフレッサファーマ,,16.50,,
内用薬,3332001C1028,ワルファリンカリウム,０．２％１ｇ,,,ワルファリンＫ細粒０．２％「ＮＳ」,日新製薬（山形）,後発品,9.60,,
内用薬,3332001C1036,ワルファリンカリウム,０．２％１ｇ,,,ワルファリンＫ細粒０．２％「ＹＤ」,陽進堂,後発品,9.60,,
内用薬,3332001D1023,ワルファリンカリウム,０．２％１ｇ,,,ワーファリン顆粒０．２％,エーザイ,,10.00,,H23.11.28収載
内用薬,3332001F1016,ワルファリンカリウム,１ｍｇ１錠,局,,ワルファリンカリウム錠,,,9.60,,
内用薬,3332001F2012,ワルファリンカリウム,５ｍｇ１錠,局,,ワルファリンカリウム錠,,,10.60,,
内用薬,3332001F3019,ワルファリンカリウム,０．５ｍｇ１錠,局,,ワルファリンカリウム錠,,,9.60,,
内用薬,3332001F4015,ワルファリンカリウム,２ｍｇ１錠,局,,ワルファリンカリウム錠,,,9.60,,
内用薬,3339001M1024,ダビガトランエテキシラートメタンスルホン酸塩,７５ｍｇ１カプセル,,,プラザキサカプセル７５ｍｇ,日本ベーリンガーインゲルハイム,,132.60,,H23.3.11収載
内用薬,3339001M2020,ダビガトランエテキシラートメタンスルホン酸塩,１１０ｍｇ１カプセル,,,プラザキサカプセル１１０ｍｇ,日本ベーリンガーインゲルハイム,,232.70,,H23.3.11収載
内用薬,3339002F1020,エドキサバントシル酸塩水和物,１５ｍｇ１錠,,,リクシアナ錠１５ｍｇ,第一三共,,397.40,,H23.7.19収載
内用薬,3339002F2026,エドキサバントシル酸塩水和物,３０ｍｇ１錠,,,リクシアナ錠３０ｍｇ,第一三共,,727.30,,H23.7.19収載
内用薬,3399001C1027,チクロピジン塩酸塩,１０％１ｇ,,,パナルジン細粒１０％,サノフィ・アベンティス,,69.40,,
内用薬,3399001C1051,チクロピジン塩酸塩,１０％１ｇ,,,ニチステート細粒１０％,日医工,後発品,21.00,,
内用薬,3399001C1060,チクロピジン塩酸塩,１０％１ｇ,,,チクピロン細粒１０％,沢井製薬,後発品,24.80,,
内用薬,3399001F1015,チクロピジン塩酸塩,１００ｍｇ１錠,,,チクロピジン塩酸塩１００ｍｇ錠,,後発品,7.50,,H23.11.11一般名等
内用薬,3399001F1082,チクロピジン塩酸塩,１００ｍｇ１錠,,,パナルジン錠,サノフィ・アベンティス,,61.90,H22.6.30まで,
内用薬,3399001F1112,チクロピジン塩酸塩,１００ｍｇ１錠,,,ピクロジン錠,日医工ファーマ,後発品,13.00,H23.3.31まで,
内用薬,3399001F1279,チクロピジン塩酸塩,１００ｍｇ１錠,,,ヒシミドン錠１００ｍｇ,ニプロファーマ,後発品,13.50,,
内用薬,3399001F1384,チクロピジン塩酸塩,１００ｍｇ１錠,,,パナルジン錠１００ｍｇ,サノフィ・アベンティス,,61.90,,
内用薬,3399002B1026,シロスタゾール,２０％１ｇ,,,プレタール散２０％,大塚製薬,,402.50,,
内用薬,3399002F1010,シロスタゾール,５０ｍｇ１錠,局,,シロスタゾール錠,,後発品,16.10,,
内用薬,3399002F1036,シロスタゾール,５０ｍｇ１錠,局,,アイタント錠５０,東和薬品,後発品,26.30,,
内用薬,3399002F1044,シロスタゾール,５０ｍｇ１錠,局,,エクバール錠５０,高田製薬,後発品,75.70,,
内用薬,3399002F1060,シロスタゾール,５０ｍｇ１錠,局,,グロント錠５０ｍｇ,大原薬品工業,後発品,25.40,,
内用薬,3399002F1079,シロスタゾール,５０ｍｇ１錠,局,,シロシナミン錠５０ｍｇ,サンド,後発品,32.10,,
内用薬,3399002F1087,シロスタゾール,５０ｍｇ１錠,局,,シロステート錠５０,日医工,後発品,26.30,,
内用薬,3399002F1109,シロスタゾール,５０ｍｇ１錠,局,,ファンテゾール錠５０,シオノケミカル,後発品,29.60,,
内用薬,3399002F1117,シロスタゾール,５０ｍｇ１錠,局,,フレニード錠５０,沢井製薬,後発品,29.60,,
内用薬,3399002F1125,シロスタゾール,５０ｍｇ１錠,局,,プレスタゾール錠５０,日本薬品工業,後発品,69.50,,
内用薬,3399002F1133,シロスタゾール,５０ｍｇ１錠,局,,プレラジン錠５０,大洋薬品工業,後発品,25.40,,
内用薬,3399002F1141,シロスタゾール,５０ｍｇ１錠,局,,ホルダゾール錠５０,大正薬品工業,後発品,30.60,,
内用薬,3399002F1150,シロスタゾール,５０ｍｇ１錠,局,,ラノミン錠５０,ダイト,後発品,23.40,,
内用薬,3399002F1168,シロスタゾール,５０ｍｇ１錠,局,,ロタゾナ錠５０,長生堂製薬,後発品,23.40,H22.6.30まで,
内用薬,3399002F1184,シロスタゾール,５０ｍｇ１錠,局,,シロスタゾール錠５０ｍｇ「ＮＰ」,ニプロファーマ,後発品,26.30,,
内用薬,3399002F1192,シロスタゾール,５０ｍｇ１錠,局,,プレタール錠５０ｍｇ,大塚製薬,,105.50,H24.3.31まで,
内用薬,3399002F1206,シロスタゾール,５０ｍｇ１錠,局,,シロスタゾール錠５０ｍｇ「マイラン」,マイラン製薬,後発品,29.60,,
内用薬,3399002F1214,シロスタゾール,５０ｍｇ１錠,局,,シロスタゾール錠５０ｍｇ「タナベ」,長生堂製薬,後発品,23.40,,
内用薬,3399002F1222,シロスタゾール,５０ｍｇ１錠,局,,コートリズム錠５０ｍｇ,寿製薬,後発品,71.90,,
内用薬,3399002F1257,シロスタゾール,５０ｍｇ１錠,局,,プレトモール錠５０,旭化成ファーマ,後発品,35.60,,H23.11.28収載
内用薬,3399002F2016,シロスタゾール,１００ｍｇ１錠,局,,シロスタゾール錠,,後発品,30.10,,
内用薬,3399002F2032,シロスタゾール,１００ｍｇ１錠,局,,アイタント錠１００,東和薬品,後発品,56.40,,
内用薬,3399002F2040,シロスタゾール,１００ｍｇ１錠,局,,エジェンヌ錠１００,陽進堂,後発品,45.60,,
内用薬,3399002F2075,シロスタゾール,１００ｍｇ１錠,局,,コートリズム錠１００ｍｇ,寿製薬,後発品,141.70,,
内用薬,3399002F2083,シロスタゾール,１００ｍｇ１錠,局,,シロシナミン錠１００ｍｇ,サンド,後発品,63.70,,
内用薬,3399002F2091,シロスタゾール,１００ｍｇ１錠,局,,シロステート錠１００,日医工,後発品,51.20,,
内用薬,3399002F2113,シロスタゾール,１００ｍｇ１錠,局,,ファンテゾール錠１００,シオノケミカル,後発品,52.40,,
内用薬,3399002F2121,シロスタゾール,１００ｍｇ１錠,局,,フレニード錠１００,沢井製薬,後発品,59.90,,
内用薬,3399002F2148,シロスタゾール,１００ｍｇ１錠,局,,プレスタゾール錠１００,日本薬品工業,後発品,130.80,,
内用薬,3399002F2156,シロスタゾール,１００ｍｇ１錠,局,,プレトモール錠１００,旭化成ファーマ,後発品,70.70,,
内用薬,3399002F2164,シロスタゾール,１００ｍｇ１錠,局,,プレラジン錠１００,大洋薬品工業,後発品,43.40,,
内用薬,3399002F2172,シロスタゾール,１００ｍｇ１錠,局,,ホルダゾール錠１００,大正薬品工業,後発品,51.20,,
内用薬,3399002F2199,シロスタゾール,１００ｍｇ１錠,局,,ロタゾナ錠１００,長生堂製薬,後発品,39.20,H22.6.30まで,
内用薬,3399002F2202,シロスタゾール,１００ｍｇ１錠,局,,エクバール錠１００,高田製薬,後発品,132.70,,
内用薬,3399002F2210,シロスタゾール,１００ｍｇ１錠,局,,プラテミール錠１００,小林化工,後発品,47.50,,
内用薬,3399002F2237,シロスタゾール,１００ｍｇ１錠,局,,プレタール錠１００ｍｇ,大塚製薬,,189.50,H24.3.31まで,
内用薬,3399002F2245,シロスタゾール,１００ｍｇ１錠,局,,シロスタゾール錠１００ｍｇ「マイラン」,マイラン製薬,後発品,61.40,,
内用薬,3399002F2253,シロスタゾール,１００ｍｇ１錠,局,,シロスタゾール錠１００ｍｇ「タナベ」,長生堂製薬,後発品,39.20,,
内用薬,3399002F3020,シロスタゾール,５０ｍｇ１錠,,,プレタールＯＤ錠５０ｍｇ,大塚製薬,,105.50,,H22.4.23収載
内用薬,3399002F4027,シロスタゾール,１００ｍｇ１錠,,,プレタールＯＤ錠１００ｍｇ,大塚製薬,,189.50,,H22.4.23収載
内用薬,3399002Q1029,シロスタゾール,５０ｍｇ１包,,,シロスレット内服ゼリー５０ｍｇ,日医工ファーマ,後発品,73.40,,
内用薬,3399002Q2025,シロスタゾール,１００ｍｇ１包,,,シロスレット内服ゼリー１００ｍｇ,日医工ファーマ,後発品,90.10,,
内用薬,3399003F1049,リマプロストアルファデクス,５μｇ１錠,,,ゼフロプト錠５μｇ,シオノケミカル,後発品,42.90,,
内用薬,3399003F1057,リマプロストアルファデクス,５μｇ１錠,,,オプチラン錠５μｇ,大洋薬品工業,後発品,45.90,,
内用薬,3399003F1065,リマプロストアルファデクス,５μｇ１錠,,,オパプロスモン錠５μｇ,日医工,後発品,39.30,,
内用薬,3399003F1073,リマプロストアルファデクス,５μｇ１錠,,,オパルモン錠５μｇ,小野薬品工業,,78.50,,
内用薬,3399003F1081,リマプロストアルファデクス,５μｇ１錠,,,プロレナール錠５μｇ,大日本住友製薬,,72.30,,
内用薬,3399003F1090,リマプロストアルファデクス,５μｇ１錠,,,リマルモン錠５μｇ,メディサ新薬,後発品,36.30,,
内用薬,3399003F1103,リマプロストアルファデクス,５μｇ１錠,,,リマプロストアルファデクス錠５μｇ「Ｆ」,富士製薬工業,後発品,36.30,,
内用薬,3399003F2029,リマプロストアルファデクス,１０μｇ１錠,,,オプチラン錠１０μｇ,大洋薬品工業,後発品,93.90,,
内用薬,3399004M1026,イコサペント酸エチル,３００ｍｇ１カプセル,,,エパデールカプセル３００,持田製薬,,48.10,,
内用薬,3399004M1034,イコサペント酸エチル,３００ｍｇ１カプセル,,,アテロパンカプセル３００,あすか製薬,後発品,35.70,,
内用薬,3399004M1050,イコサペント酸エチル,３００ｍｇ１カプセル,,,アンサチュールカプセル３００,日医工,後発品,18.30,,
内用薬,3399004M1085,イコサペント酸エチル,３００ｍｇ１カプセル,,,イコペントカプセル３００,日本ジェネリック,後発品,21.30,,
内用薬,3399004M1123,イコサペント酸エチル,３００ｍｇ１カプセル,,,エパフィールカプセル３００,扶桑薬品工業,後発品,23.70,,
内用薬,3399004M1131,イコサペント酸エチル,３００ｍｇ１カプセル,,,エパラカプセル３００,日本臓器製薬,後発品,26.70,,
内用薬,3399004M1140,イコサペント酸エチル,３００ｍｇ１カプセル,,,エパロースカプセル３００ｍｇ,共和薬品工業,後発品,18.30,,
内用薬,3399004M1158,イコサペント酸エチル,３００ｍｇ１カプセル,,,エパンドカプセル３００,メディサ新薬,後発品,21.30,H24.3.31まで,
内用薬,3399004M1166,イコサペント酸エチル,３００ｍｇ１カプセル,,,エメラドールカプセル３００,京都薬品工業,後発品,32.20,,
内用薬,3399004M1182,イコサペント酸エチル,３００ｍｇ１カプセル,,,クレスエパカプセル３００,長生堂製薬,後発品,17.90,,
内用薬,3399004M1204,イコサペント酸エチル,３００ｍｇ１カプセル,,,シスレコンカプセル３００,東和薬品,後発品,18.80,,
内用薬,3399004M1212,イコサペント酸エチル,３００ｍｇ１カプセル,,,ナサチームカプセル３００,東菱薬品工業,後発品,22.70,,
内用薬,3399004M1220,イコサペント酸エチル,３００ｍｇ１カプセル,,,ノンソルカプセル３００,大洋薬品工業,後発品,18.80,,
内用薬,3399004M1271,イコサペント酸エチル,３００ｍｇ１カプセル,,,メタパスカプセル３００,原沢製薬工業,後発品,19.10,,
内用薬,3399004M1280,イコサペント酸エチル,３００ｍｇ１カプセル,,,メルブラールカプセル３００,大正薬品工業,後発品,18.80,,
内用薬,3399004M1298,イコサペント酸エチル,３００ｍｇ１カプセル,,,ヤトリップカプセル３００,陽進堂,後発品,16.20,,
内用薬,3399004M1328,イコサペント酸エチル,３００ｍｇ１カプセル,,,エパキャップソフトカプセル３００ｍｇ,東洋カプセル,後発品,19.10,,
内用薬,3399004M1336,イコサペント酸エチル,３００ｍｇ１カプセル,,,イコサペント酸エチルカプセル３００ｍｇ「サワイ」,メディサ新薬,後発品,21.30,,H23.11.28収載
内用薬,3399004M2022,イコサペント酸エチル,３００ｍｇ１包,,,エパデールＳ３００,持田製薬,,49.40,,
内用薬,3399004M2030,イコサペント酸エチル,３００ｍｇ１包,,,イコサペント酸エチル粒状カプセル３００ｍｇ「ＴＣ」,東洋カプセル,後発品,18.30,,
内用薬,3399004M2049,イコサペント酸エチル,３００ｍｇ１包,,,イコサペント酸エチル粒状カプセル３００ｍｇ「ＴＣＫ」,辰巳化学,後発品,19.30,,
内用薬,3399004M2057,イコサペント酸エチル,３００ｍｇ１包,,,イコサペント酸エチル粒状カプセル３００ｍｇ「サワイ」,メディサ新薬,後発品,20.80,,
内用薬,3399004M2065,イコサペント酸エチル,３００ｍｇ１包,,,イコサペント酸エチル粒状カプセル３００ｍｇ「日医工」,日医工,後発品,18.30,,
内用薬,3399004M2073,イコサペント酸エチル,３００ｍｇ１包,,,エパロース粒状カプセル３００ｍｇ,共和薬品工業,後発品,19.30,,
内用薬,3399004M2081,イコサペント酸エチル,３００ｍｇ１包,,,メルブラール粒状カプセル３００ｍｇ,大正薬品工業,後発品,18.30,,
内用薬,3399004M2090,イコサペント酸エチル,３００ｍｇ１包,,,エパラ粒状カプセル３００ｍｇ,日本臓器製薬,後発品,26.60,,
内用薬,3399004M3029,イコサペント酸エチル,６００ｍｇ１包,,,エパデールＳ６００,持田製薬,,94.70,,
内用薬,3399004M3037,イコサペント酸エチル,６００ｍｇ１包,,,ソルミラン顆粒状カプセル６００ｍｇ,森下仁丹,後発品,84.70,,
